,County_id,Year,Unit,Income,county_name,state_code
328,01127,2016,Thousands of dollars,2394551.0,Walker, AL
329,01127,2017,Thousands of dollars,2473532.0,Walker, AL
330,01129,2013,Thousands of dollars,539421.0,Washington, AL
331,01129,2014,Thousands of dollars,560134.0,Washington, AL
332,01129,2015,Thousands of dollars,570419.0,Washington, AL
333,01129,2016,Thousands of dollars,570228.0,Washington, AL
334,01129,2017,Thousands of dollars,587051.0,Washington, AL
335,01131,2013,Thousands of dollars,336963.0,Wilcox, AL
336,01131,2014,Thousands of dollars,312819.0,Wilcox, AL
337,01131,2015,Thousands of dollars,321675.0,Wilcox, AL
338,01131,2016,Thousands of dollars,328590.0,Wilcox, AL
339,01131,2017,Thousands of dollars,335808.0,Wilcox, AL
340,01133,2013,Thousands of dollars,695106.0,Winston, AL
341,01133,2014,Thousands of dollars,740466.0,Winston, AL
342,01133,2015,Thousands of dollars,758554.0,Winston, AL
343,01133,2016,Thousands of dollars,769109.0,Winston, AL
344,01133,2017,Thousands of dollars,809993.0,Winston, AL
345,02000,2013,Thousands of dollars,38502520.0,Alaska,
346,02000,2014,Thousands of dollars,40935223.0,Alaska,
347,02000,2015,Thousands of dollars,42290967.0,Alaska,
348,02000,2016,Thousands of dollars,41461355.0,Alaska,
349,02000,2017,Thousands of dollars,42300914.0,Alaska,
350,02010,2013,Thousands of dollars,,Aleutian Islands Census Area, AK*
351,02010,2014,Thousands of dollars,,Aleutian Islands Census Area, AK*
352,02010,2015,Thousands of dollars,,Aleutian Islands Census Area, AK*
353,02010,2016,Thousands of dollars,,Aleutian Islands Census Area, AK*
354,02010,2017,Thousands of dollars,,Aleutian Islands Census Area, AK*
355,02013,2013,Thousands of dollars,130623.0,Aleutians East Borough, AK*
356,02013,2014,Thousands of dollars,135417.0,Aleutians East Borough, AK*
357,02013,2015,Thousands of dollars,168515.0,Aleutians East Borough, AK*
358,02013,2016,Thousands of dollars,193637.0,Aleutians East Borough, AK*
359,02013,2017,Thousands of dollars,199114.0,Aleutians East Borough, AK*
360,02016,2013,Thousands of dollars,289551.0,Aleutians West Census Area, AK*
361,02016,2014,Thousands of dollars,305573.0,Aleutians West Census Area, AK*
362,02016,2015,Thousands of dollars,304290.0,Aleutians West Census Area, AK*
363,02016,2016,Thousands of dollars,315469.0,Aleutians West Census Area, AK*
364,02016,2017,Thousands of dollars,305498.0,Aleutians West Census Area, AK*
365,02020,2013,Thousands of dollars,17274201.0,Anchorage Municipality, AK
366,02020,2014,Thousands of dollars,18318748.0,Anchorage Municipality, AK
367,02020,2015,Thousands of dollars,18918109.0,Anchorage Municipality, AK
368,02020,2016,Thousands of dollars,18424747.0,Anchorage Municipality, AK
369,02020,2017,Thousands of dollars,18701165.0,Anchorage Municipality, AK
370,02050,2013,Thousands of dollars,663806.0,Bethel Census Area, AK*
